Loop,Strategy,Return_Pct,Sharpe_Ratio,Win_Rate,Max_Drawdown,Total_Trades
10,Single-CNN-LSTM-Conservative (USDJPY),-3.5968940000000478,-10.439515456080548,0.024691358024691357,0,81
10,Single-CNN-LSTM-Moderate (USDJPY),-3.066272999999983,-12.406003572230988,0.0898876404494382,0,89
10,Single-CNN-LSTM-Aggressive (USDJPY),-0.8584065000000373,-7.333148580767815,0.23015873015873015,0,126
10,Buy & Hold (EURUSD),1.5770000000000073,1.3816229651894822,1.0,0,1
10,RSI-based Trading (EURUSD),0.37800000000015643,1.533383369638862,0.4011627906976744,0,172
10,MACD-based Trading (EURUSD),-1.9369999999999892,-2.4569394975947945,0.478134110787172,0,343
10,Buy & Hold (GBPUSD),4.5279999999999925,2.315364599976784,1.0,0,1
10,RSI-based Trading (GBPUSD),-0.5419999999999526,-1.1279268281967334,0.3227848101265823,0,158
10,MACD-based Trading (GBPUSD),-1.4779999999998654,-0.9534413933526157,0.5042492917847026,0,353
10,Buy & Hold (USDJPY),2.9321599999999854,1.843507261611612,1.0,0,1
10,RSI-based Trading (USDJPY),0.04414900000010675,0.17945091417985468,0.3719512195121951,0,164
10,MACD-based Trading (USDJPY),-3.4336260000000034,-2.9921860973901566,0.5,0,360
11,Multi-CNN-LSTM-Conservative (EURUSD),1.4480000000000655,12.081360216967274,0.058823529411764705,0,68
11,Multi-CNN-LSTM-Moderate (EURUSD),1.002000000000062,15.32798209048161,0.09859154929577464,0,71
11,Multi-CNN-LSTM-Aggressive (EURUSD),0.8530000000000837,6.994057526668584,0.3181818181818182,0,132
11,Multi-CNN-LSTM-Conservative (GBPUSD),2.335999999999931,12.376447874980316,0.08955223880597014,0,67
11,Multi-CNN-LSTM-Moderate (GBPUSD),1.1679999999999564,12.366764643598671,0.08955223880597014,0,67
11,Multi-CNN-LSTM-Aggressive (GBPUSD),0.5839999999999963,12.36181571528737,0.08955223880597014,0,67
11,Multi-CNN-LSTM-Conservative (USDJPY),-2.1341459999999643,-12.178061219504505,0.03125,0,64
11,Multi-CNN-LSTM-Moderate (USDJPY),-1.067072999999964,-13.642352953182948,0.015384615384615385,0,65
11,Multi-CNN-LSTM-Aggressive (USDJPY),-0.3215379999999823,-8.316573122540163,0.07042253521126761,0,71
11,Single-CNN-LSTM-Conservative (EURUSD),1.4480000000000655,12.081360216967274,0.058823529411764705,0,68
11,Single-CNN-LSTM-Moderate (EURUSD),0.7240000000000509,12.073886122941238,0.058823529411764705,0,68
11,Single-CNN-LSTM-Aggressive (EURUSD),0.41050000000001097,13.359333931174362,0.09859154929577464,0,71
11,Single-CNN-LSTM-Conservative (GBPUSD),2.335999999999931,12.285476754113319,0.08823529411764706,0,68
11,Single-CNN-LSTM-Moderate (GBPUSD),1.21399999999996,9.878260220277966,0.16455696202531644,0,79
11,Single-CNN-LSTM-Aggressive (GBPUSD),0.7539999999999963,4.76096592406346,0.2897196261682243,0,107
11,Single-CNN-LSTM-Conservative (USDJPY),-2.1341459999999643,-13.440653470454826,0.015625,0,64
11,Single-CNN-LSTM-Moderate (USDJPY),-1.067072999999964,-13.439009771203997,0.015625,0,64
11,Single-CNN-LSTM-Aggressive (USDJPY),-0.6443254999999772,-13.616324226817268,0.057971014492753624,0,69
11,Buy & Hold (EURUSD),4.575999999999985,3.4581201119067115,1.0,0,1
11,RSI-based Trading (EURUSD),2.351000000000131,5.71962359591446,0.4161490683229814,0,161
11,MACD-based Trading (EURUSD),3.295999999999894,3.709771998901104,0.5804597701149425,0,348
11,Buy & Hold (GBPUSD),4.948999999999996,2.7472645095403445,1.0,0,1
11,RSI-based Trading (GBPUSD),-4.428999999999996,-8.109952463695747,0.40625,0,160
11,MACD-based Trading (GBPUSD),1.6629999999998653,1.4142375221637105,0.5472222222222223,0,360
11,Buy & Hold (USDJPY),-8.41080100000001,-5.030142178936457,0.0,0,1
11,RSI-based Trading (USDJPY),-1.1253830000000744,-2.254852486214065,0.4166666666666667,0,156
11,MACD-based Trading (USDJPY),2.3915430000000013,2.0650350924146608,0.5346260387811634,0,361
12,Multi-CNN-LSTM-Conservative (EURUSD),-0.24799999999990177,-4.651633106307943,0.045454545454545456,0,66
12,Multi-CNN-LSTM-Moderate (EURUSD),-0.05899999999995999,-2.260743229328435,0.04411764705882353,0,68
12,Multi-CNN-LSTM-Aggressive (EURUSD),-0.2444999999999709,-11.13402274203149,0.1038961038961039,0,77
12,Multi-CNN-LSTM-Conservative (GBPUSD),-0.7740000000000692,-7.564149681847922,0.04477611940298507,0,67
12,Multi-CNN-LSTM-Moderate (GBPUSD),-0.3420000000000073,-7.0349561833008725,0.04477611940298507,0,67
12,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.26900000000001456,-10.561702990617047,0.04285714285714286,0,70
12,Multi-CNN-LSTM-Conservative (USDJPY),-0.25989599999995333,-1.8776050188642979,0.029850746268656716,0,67
12,Multi-CNN-LSTM-Moderate (USDJPY),-0.2607289999999921,-3.0783946915043563,0.07042253521126761,0,71
12,Multi-CNN-LSTM-Aggressive (USDJPY),-0.37360049999997497,-8.242406668513764,0.10256410256410256,0,78
12,Single-CNN-LSTM-Conservative (EURUSD),-0.04599999999994907,-1.1113829334781533,0.03076923076923077,0,65
12,Single-CNN-LSTM-Moderate (EURUSD),-0.022999999999974534,-1.0405385177913995,0.030303030303030304,0,66
12,Single-CNN-LSTM-Aggressive (EURUSD),-0.0319999999999709,-2.9305415165076267,0.029850746268656716,0,67
12,Single-CNN-LSTM-Conservative (GBPUSD),-0.7740000000000692,-7.564149681847922,0.04477611940298507,0,67
12,Single-CNN-LSTM-Moderate (GBPUSD),-0.4350000000000364,-8.422396299093032,0.04411764705882353,0,68
12,Single-CNN-LSTM-Aggressive (GBPUSD),-0.09099999999998545,-0.6852183009680434,0.3025210084033613,0,119
12,Single-CNN-LSTM-Conservative (USDJPY),-0.2598959999999352,-1.9032330537474977,0.030303030303030304,0,66
12,Single-CNN-LSTM-Moderate (USDJPY),-0.9063039999999637,-8.398001805854415,0.1,0,80
12,Single-CNN-LSTM-Aggressive (USDJPY),0.26114549999998415,4.061436543821491,0.25252525252525254,0,99
12,Buy & Hold (EURUSD),2.6470000000000073,2.5155014471480945,1.0,0,1
12,RSI-based Trading (EURUSD),2.5600000000000547,17.380916999229743,0.3697478991596639,0,119
12,MACD-based Trading (EURUSD),-6.973000000000047,-9.709949747656621,0.48717948717948717,0,351
12,Buy & Hold (GBPUSD),-0.07399999999999636,0.010671456472591965,0.0,0,1
12,RSI-based Trading (GBPUSD),-0.10300000000001092,-0.22323450215116297,0.3951612903225806,0,124
12,MACD-based Trading (GBPUSD),-0.8139999999999419,-0.7501458549414579,0.510989010989011,0,364
12,Buy & Hold (USDJPY),-4.769758000000001,-2.540644604481251,0.0,0,1
12,RSI-based Trading (USDJPY),-0.19242300000003523,-0.12947191810197956,0.43956043956043955,0,182
12,MACD-based Trading (USDJPY),2.1441420000001745,1.7409936546426708,0.5363128491620112,0,358
